track_id,domain,grid_square,position_source,identification,in_exclusion_zone,track_confidence,grid_has_confirmed_maritime_exclusion_breach,grid_has_gps_spoofing
9720,air,GS-21,radar,friendly,0,0.936,0,0
9721,maritime,GS-23,sonar,friendly,0,0.867,0,0
9722,maritime,GS-23,ais,unidentified,1,0.893,0,0
9723,air,GS-11,gps,friendly,0,0.762,0,1
9724,maritime,GS-31,sonar,friendly,0,0.83,1,0
9725,maritime,GS-22,sonar,friendly,0,0.365,0,0
9726,maritime,GS-31,ais,friendly,0,0.795,0,0
9727,air,GS-22,gps,unknown,0,0.401,0,0
9728,air,GS-32,radar,unidentified,0,0.593,0,0
9729,maritime,GS-13,sonar,unidentified,1,0.904,0,0
9730,maritime,GS-12,ais,unknown,0,0.617,0,0
9731,maritime,GS-22,ais,unidentified,0,0.696,1,0
9732,air,GS-31,gps,friendly,1,0.632,0,1
9733,maritime,GS-11,sonar,unidentified,0,0.822,0,1
9734,air,GS-13,radar,friendly,1,0.829,0,0
9735,maritime,GS-21,ais,friendly,0,0.313,0,0
9736,air,GS-31,radar,friendly,1,0.4,0,0
9737,air,GS-22,radar,hostile,1,0.479,0,0
9738,air,GS-22,gps,friendly,0,0.627,0,0
9739,air,GS-32,gps,unidentified,1,0.692,0,0
9740,air,GS-22,radar,unidentified,1,0.989,0,0
9741,air,GS-13,radar,unidentified,0,0.903,0,0
9742,air,GS-12,gps,friendly,1,0.454,1,0
9743,air,GS-11,gps,friendly,1,0.705,0,1
9744,air,GS-23,gps,friendly,0,0.818,0,1
9745,maritime,GS-12,ais,friendly,0,0.928,0,1
9746,air,GS-22,gps,friendly,0,0.566,0,0
9747,maritime,GS-12,ais,friendly,0,0.398,0,0
9748,air,GS-23,gps,unidentified,0,0.535,0,0
9749,maritime,GS-23,sonar,hostile,0,0.649,0,0
9750,maritime,GS-31,sonar,unidentified,0,0.753,0,1
9751,maritime,GS-32,ais,unknown,0,0.913,0,0
9752,air,GS-32,gps,friendly,0,0.59,1,0
9753,air,GS-22,radar,friendly,0,0.427,0,0
9754,maritime,GS-32,ais,unknown,1,0.564,0,0
9755,air,GS-32,gps,unidentified,1,0.506,1,0
9756,maritime,GS-32,ais,friendly,0,0.582,0,0
9757,air,GS-12,radar,friendly,1,0.631,0,1
9758,maritime,GS-12,ais,unidentified,0,0.41,0,0
9759,air,GS-22,radar,hostile,1,0.881,0,0
9760,maritime,GS-31,sonar,unknown,0,0.364,0,1
9761,air,GS-12,gps,friendly,0,0.68,1,0
9762,maritime,GS-11,ais,unidentified,0,0.72,0,0
9763,air,GS-11,radar,unidentified,0,0.818,0,1
9764,air,GS-13,radar,unidentified,1,0.66,1,0
9765,air,GS-12,gps,friendly,1,0.7,0,1
9766,maritime,GS-31,ais,unknown,0,0.75,0,0
9767,maritime,GS-23,ais,friendly,0,0.829,0,0
9768,air,GS-31,radar,friendly,0,0.826,1,0
9769,air,GS-11,gps,unknown,1,0.376,0,0
9770,maritime,GS-31,ais,unidentified,1,0.575,0,0
9771,air,GS-21,gps,unidentified,0,0.984,0,0
9772,air,GS-32,gps,friendly,0,0.983,0,0
9773,air,GS-13,gps,unknown,1,0.644,0,0
9774,air,GS-21,radar,friendly,0,0.349,0,0
9775,maritime,GS-31,ais,unidentified,0,0.695,1,0
9776,air,GS-21,radar,unidentified,0,0.815,0,0
9777,air,GS-11,gps,unidentified,0,0.7,0,0
9778,maritime,GS-31,sonar,friendly,0,0.373,0,0
9779,maritime,GS-13,sonar,friendly,0,0.467,0,0
9780,air,GS-21,gps,friendly,0,0.493,0,0
9781,air,GS-31,gps,friendly,0,0.444,0,0
9782,air,GS-13,radar,unidentified,1,0.935,0,0
9783,air,GS-31,gps,friendly,0,0.599,0,0
9784,air,GS-13,radar,unknown,0,0.515,0,0
9785,maritime,GS-32,ais,friendly,1,0.343,0,0
9786,air,GS-12,radar,unidentified,1,0.704,0,0
9787,air,GS-11,gps,friendly,1,0.434,0,0
9788,air,GS-11,gps,unidentified,0,0.569,0,0
9789,air,GS-21,gps,hostile,0,0.789,0,0
9790,maritime,GS-22,ais,friendly,1,0.785,1,0
9791,maritime,GS-23,ais,unidentified,0,0.584,0,0
9792,air,GS-32,gps,hostile,1,0.638,0,0
9793,maritime,GS-32,ais,unknown,0,0.349,0,0
9794,maritime,GS-13,ais,unidentified,0,0.557,0,0
9795,air,GS-23,gps,unknown,0,0.327,0,0
9796,maritime,GS-21,ais,friendly,1,0.491,0,0
9797,air,GS-22,gps,unknown,1,0.798,0,1
9798,air,GS-11,radar,unknown,0,0.877,0,0
9799,maritime,GS-22,ais,friendly,0,0.917,1,0
9800,maritime,GS-13,ais,friendly,0,0.472,0,0
9801,maritime,GS-32,ais,friendly,0,0.573,1,1
9802,maritime,GS-23,sonar,friendly,1,0.932,0,0
9803,air,GS-32,gps,friendly,0,0.62,0,0
9804,maritime,GS-13,sonar,unidentified,0,0.856,0,0
9805,maritime,GS-12,ais,friendly,1,0.367,0,1
9806,maritime,GS-22,ais,unknown,0,0.871,0,0
9807,air,GS-22,radar,friendly,0,0.692,0,0
9808,maritime,GS-12,ais,hostile,0,0.655,0,0
9809,maritime,GS-22,ais,friendly,0,0.967,0,0
9810,air,GS-21,gps,friendly,0,0.658,0,0
9811,air,GS-32,radar,unidentified,0,0.634,0,0
9812,air,GS-32,radar,unidentified,0,0.401,0,1
9813,maritime,GS-21,ais,friendly,1,0.49,0,1
9814,air,GS-21,radar,hostile,0,0.967,0,0
9815,maritime,GS-11,ais,friendly,1,0.944,0,0
9816,air,GS-23,gps,unidentified,1,0.724,0,0
9817,maritime,GS-23,ais,unidentified,0,0.95,0,0
9818,maritime,GS-12,sonar,unidentified,0,0.804,0,0
9819,air,GS-23,gps,unknown,1,0.375,0,1
9820,air,GS-22,radar,friendly,0,0.891,0,0
9821,maritime,GS-21,sonar,friendly,0,0.541,0,0
9822,maritime,GS-11,sonar,friendly,0,0.621,0,0
9823,air,GS-31,gps,unidentified,0,0.942,0,0
9824,maritime,GS-31,ais,hostile,0,0.593,0,0
9825,air,GS-12,gps,hostile,0,0.895,0,0
9826,air,GS-32,gps,unidentified,1,0.614,1,0
9827,maritime,GS-13,ais,friendly,0,0.976,0,0
9828,maritime,GS-31,sonar,unidentified,1,0.838,0,0
9829,air,GS-21,gps,friendly,1,0.91,1,0
9830,air,GS-23,gps,hostile,0,0.471,0,0
9831,maritime,GS-22,sonar,hostile,1,0.731,0,0
9832,air,GS-13,gps,unknown,0,0.585,0,0
9833,maritime,GS-31,ais,friendly,0,0.915,0,0
9834,maritime,GS-31,ais,friendly,1,0.681,0,0
9835,air,GS-21,gps,friendly,0,0.821,1,0
9836,air,GS-21,radar,friendly,0,0.553,0,0
9837,maritime,GS-21,ais,unidentified,0,0.947,1,0
9838,maritime,GS-31,ais,friendly,1,0.96,0,0
9839,maritime,GS-23,ais,unidentified,0,0.807,0,0
9840,air,GS-12,gps,unidentified,0,0.918,0,0
9841,maritime,GS-12,ais,friendly,1,0.332,0,0
9842,air,GS-13,radar,friendly,0,0.484,0,0
9843,air,GS-22,radar,hostile,0,0.934,1,1
9844,maritime,GS-13,sonar,friendly,0,0.778,0,0
9845,maritime,GS-23,ais,friendly,1,0.544,0,0
9846,air,GS-31,gps,friendly,0,0.874,0,0
9847,air,GS-23,gps,friendly,0,0.486,0,1
9848,maritime,GS-11,sonar,unidentified,0,0.8,1,0
9849,maritime,GS-32,ais,unknown,0,0.671,0,0
9850,air,GS-32,gps,friendly,0,0.957,0,0
9851,air,GS-31,gps,unidentified,0,0.588,0,0
9852,air,GS-12,radar,friendly,0,0.66,0,1
9853,air,GS-32,radar,unidentified,0,0.487,0,0
9854,maritime,GS-21,ais,friendly,1,0.396,0,0
9855,air,GS-13,gps,unknown,1,0.618,0,0
9856,maritime,GS-12,sonar,unidentified,0,0.853,0,0
9857,air,GS-13,gps,friendly,0,0.435,0,0
9858,air,GS-12,gps,unknown,0,0.718,0,0
9859,air,GS-13,gps,unidentified,0,0.963,0,0
9860,maritime,GS-23,sonar,unknown,0,0.789,0,0
9861,maritime,GS-13,ais,friendly,1,0.449,1,0
9862,maritime,GS-21,sonar,hostile,0,0.336,0,0
9863,maritime,GS-32,ais,unidentified,0,0.627,0,0
9864,air,GS-23,radar,unidentified,1,0.762,0,1
9865,maritime,GS-23,ais,unidentified,1,0.457,0,0
9866,air,GS-32,radar,hostile,0,0.96,0,0
9867,maritime,GS-32,sonar,unknown,1,0.367,0,0
9868,air,GS-11,radar,friendly,0,0.756,0,0
9869,maritime,GS-21,sonar,friendly,0,0.334,0,0
9870,maritime,GS-23,ais,unidentified,1,0.593,0,0
9871,maritime,GS-13,ais,unidentified,0,0.636,0,0
9872,air,GS-13,radar,unidentified,0,0.563,0,0
9873,air,GS-23,radar,unidentified,0,0.701,1,0
9874,maritime,GS-21,sonar,hostile,1,0.659,0,0
9875,air,GS-12,radar,friendly,1,0.459,0,0
9876,air,GS-31,gps,friendly,0,0.784,0,0
9877,air,GS-31,gps,friendly,0,0.627,0,0
9878,air,GS-11,radar,hostile,0,0.333,0,0
9879,air,GS-23,gps,unidentified,0,0.65,0,0
9880,maritime,GS-32,ais,friendly,1,0.933,0,0
9881,air,GS-13,radar,friendly,0,0.614,0,0
9882,air,GS-22,gps,unknown,1,0.558,0,0
9883,air,GS-21,radar,unidentified,0,0.929,0,0
9884,maritime,GS-11,ais,unidentified,0,0.651,0,0
9885,maritime,GS-21,ais,friendly,0,0.729,0,0
9886,maritime,GS-23,ais,unknown,1,0.794,0,0
9887,air,GS-13,radar,unknown,0,0.736,0,0
9888,maritime,GS-21,sonar,friendly,0,0.37,0,0
9889,air,GS-23,radar,unknown,0,0.87,0,1
9890,air,GS-12,gps,friendly,0,0.759,0,0
9891,maritime,GS-11,ais,unidentified,1,0.82,0,0
9892,maritime,GS-32,ais,hostile,0,0.862,0,0
9893,air,GS-13,radar,friendly,0,0.441,0,0
9894,air,GS-21,radar,friendly,0,0.397,1,0
9895,air,GS-31,radar,unknown,0,0.777,0,0
9896,air,GS-23,gps,friendly,1,0.661,0,1
9897,air,GS-11,gps,hostile,0,0.459,0,0
9898,maritime,GS-21,ais,unknown,0,0.351,0,0
9899,air,GS-21,radar,unidentified,1,0.804,1,1
9900,air,GS-32,radar,unknown,0,0.89,0,0
9901,air,GS-21,radar,friendly,0,0.394,0,0
9902,maritime,GS-11,ais,friendly,1,0.674,0,0
9903,maritime,GS-22,sonar,friendly,0,0.55,0,0
9904,maritime,GS-31,sonar,unknown,1,0.67,0,1
9905,air,GS-31,radar,unknown,0,0.919,0,0
9906,air,GS-32,gps,friendly,1,0.662,1,0
9907,air,GS-31,gps,unknown,0,0.313,0,0
9908,air,GS-13,gps,friendly,1,0.542,0,0
9909,air,GS-13,radar,unidentified,0,0.371,0,0
9910,air,GS-13,gps,unidentified,0,0.531,0,0
9911,maritime,GS-12,ais,friendly,0,0.739,0,0
9912,maritime,GS-11,sonar,unidentified,0,0.334,0,0
9913,air,GS-12,radar,unidentified,0,0.661,0,0
9914,maritime,GS-23,ais,friendly,1,0.355,0,0
9915,maritime,GS-22,sonar,unidentified,0,0.52,0,0
9916,air,GS-32,gps,friendly,0,0.37,1,0
9917,maritime,GS-21,sonar,unidentified,0,0.606,1,0
9918,air,GS-21,gps,unidentified,1,0.485,0,0
9919,maritime,GS-31,ais,friendly,0,0.905,0,0
9920,air,GS-21,gps,hostile,0,0.714,0,0
9921,air,GS-23,gps,friendly,0,0.875,0,0
9922,air,GS-11,gps,unknown,0,0.674,1,0
9923,air,GS-12,gps,hostile,0,0.558,1,0
9924,air,GS-13,gps,unknown,0,0.399,0,0
9925,air,GS-13,radar,friendly,0,0.749,1,0
9926,maritime,GS-31,sonar,unidentified,0,0.682,0,0
9927,maritime,GS-21,ais,unidentified,1,0.735,0,0
9928,air,GS-32,gps,unidentified,1,0.329,1,1
9929,air,GS-23,radar,unidentified,0,0.908,0,0
9930,air,GS-22,gps,friendly,0,0.799,0,0
9931,air,GS-11,radar,unknown,0,0.715,0,0
9932,maritime,GS-22,ais,friendly,1,0.865,0,0
9933,air,GS-32,radar,unknown,1,0.706,0,0
9934,maritime,GS-31,sonar,friendly,0,0.348,0,0
9935,air,GS-21,gps,unidentified,0,0.429,0,0
9936,maritime,GS-21,sonar,friendly,1,0.529,0,0
9937,air,GS-23,radar,unidentified,0,0.786,0,0
9938,air,GS-31,gps,friendly,0,0.956,0,0
9939,air,GS-12,radar,unidentified,0,0.583,0,0
9940,maritime,GS-13,sonar,hostile,0,0.668,0,0
9941,air,GS-11,gps,friendly,0,0.682,0,1
9942,maritime,GS-22,ais,unidentified,0,0.492,0,0
9943,air,GS-13,radar,friendly,0,0.76,0,0
9944,maritime,GS-31,sonar,unknown,1,0.398,0,0
9945,air,GS-32,gps,friendly,0,0.472,0,0
9946,air,GS-31,radar,hostile,1,0.778,0,0
9947,maritime,GS-12,sonar,friendly,0,0.798,0,0
9948,air,GS-31,radar,hostile,1,0.746,0,0
9949,maritime,GS-22,sonar,unidentified,0,0.941,0,0
9950,air,GS-13,radar,friendly,1,0.894,0,0
9951,air,GS-11,gps,unidentified,0,0.854,0,0
9952,maritime,GS-12,sonar,unknown,0,0.541,0,0
9953,maritime,GS-23,sonar,friendly,1,0.706,0,0
9954,maritime,GS-32,sonar,unknown,0,0.678,0,0
9955,air,GS-32,radar,friendly,1,0.378,0,0
9956,air,GS-12,radar,unknown,0,0.615,0,0
9957,air,GS-32,gps,unidentified,0,0.559,0,0
9958,maritime,GS-22,sonar,unidentified,1,0.455,0,0
9959,maritime,GS-21,sonar,unidentified,0,0.325,0,0
9960,air,GS-13,radar,friendly,0,0.76,0,1
9961,air,GS-22,radar,friendly,0,0.621,0,0
9962,maritime,GS-31,ais,friendly,1,0.487,0,1
9963,maritime,GS-21,sonar,friendly,1,0.857,0,0
9964,air,GS-13,gps,friendly,1,0.39,0,0
9965,maritime,GS-32,ais,unidentified,0,0.74,0,1
9966,maritime,GS-12,ais,unknown,0,0.845,0,0
9967,air,GS-12,gps,friendly,0,0.349,0,0
9968,air,GS-11,gps,hostile,0,0.401,0,0
9969,air,GS-23,gps,friendly,1,0.58,0,0
9970,maritime,GS-32,ais,friendly,0,0.568,0,0
9971,air,GS-11,gps,friendly,0,0.503,0,0
9972,air,GS-32,gps,unknown,0,0.535,1,1
9973,air,GS-21,gps,unidentified,1,0.733,0,0
9974,air,GS-12,radar,friendly,1,0.908,0,0
9975,air,GS-12,radar,hostile,0,0.702,1,0
9976,air,GS-23,radar,friendly,1,0.382,0,0
9977,air,GS-11,gps,friendly,0,0.794,0,0
9978,maritime,GS-11,ais,unknown,0,0.403,1,0
9979,air,GS-23,radar,friendly,0,0.908,0,0
9980,air,GS-21,gps,hostile,0,0.842,1,0
9981,maritime,GS-12,ais,friendly,1,0.658,0,0
9982,air,GS-12,gps,unknown,1,0.388,0,0
9983,air,GS-23,gps,friendly,0,0.736,0,0
9984,maritime,GS-13,sonar,friendly,1,0.522,0,0
9985,air,GS-22,gps,unknown,0,0.398,0,0
9986,air,GS-12,radar,friendly,1,0.437,0,0
9987,air,GS-11,radar,friendly,0,0.921,0,0
9988,air,GS-32,radar,unknown,0,0.405,0,0
9989,maritime,GS-23,sonar,hostile,0,0.426,0,0
9990,air,GS-21,gps,unknown,0,0.596,0,0
9991,maritime,GS-32,sonar,friendly,1,0.87,0,0
9992,air,GS-11,gps,hostile,0,0.625,1,0
9993,air,GS-21,radar,friendly,0,0.766,0,0
9994,air,GS-12,radar,unidentified,0,0.585,0,1
9995,air,GS-22,gps,unknown,1,0.686,0,0
9996,maritime,GS-22,ais,unidentified,1,0.487,0,0
9997,air,GS-12,gps,hostile,0,0.781,0,0
9998,air,GS-12,gps,friendly,0,0.787,1,0
9999,maritime,GS-32,ais,hostile,1,0.365,0,0
10000,air,GS-21,gps,friendly,0,0.735,0,0
10001,maritime,GS-31,ais,friendly,0,0.515,0,0
10002,maritime,GS-22,ais,friendly,0,0.44,0,0
10003,air,GS-12,radar,friendly,0,0.572,1,0
10004,maritime,GS-11,sonar,unidentified,0,0.973,0,0
10005,air,GS-23,radar,unknown,0,0.354,0,0
10006,air,GS-32,gps,friendly,0,0.911,0,0
10007,maritime,GS-31,ais,friendly,1,0.394,1,0
10008,air,GS-31,gps,friendly,0,0.599,0,1
10009,maritime,GS-12,ais,friendly,0,0.623,0,0
10010,air,GS-22,gps,friendly,0,0.438,0,0
10011,air,GS-13,gps,friendly,0,0.405,0,0
10012,maritime,GS-32,sonar,unidentified,0,0.934,0,0
10013,maritime,GS-23,sonar,friendly,0,0.806,0,0
10014,air,GS-12,radar,friendly,0,0.564,0,0
10015,air,GS-13,radar,unknown,1,0.82,0,0
10016,maritime,GS-21,sonar,unidentified,0,0.407,1,0
10017,air,GS-31,gps,hostile,0,0.424,0,0
10018,air,GS-23,radar,friendly,0,0.955,0,0
10019,air,GS-13,radar,hostile,0,0.785,0,0
10020,air,GS-21,radar,unidentified,1,0.335,0,0
10021,maritime,GS-31,ais,unidentified,0,0.931,0,0
10022,maritime,GS-31,ais,friendly,0,0.891,0,0
10023,maritime,GS-22,sonar,unidentified,0,0.84,0,0
10024,maritime,GS-13,sonar,hostile,0,0.759,0,0
10025,air,GS-13,gps,friendly,0,0.365,0,0
10026,air,GS-23,gps,friendly,0,0.347,0,0
10027,air,GS-13,radar,hostile,0,0.434,0,0
10028,maritime,GS-22,ais,unidentified,1,0.984,0,0
10029,air,GS-12,gps,friendly,1,0.694,0,0
10030,maritime,GS-31,sonar,unidentified,0,0.881,0,0
10031,air,GS-12,gps,friendly,1,0.632,0,0
10032,air,GS-23,gps,friendly,1,0.561,1,0
10033,maritime,GS-21,sonar,friendly,1,0.787,0,0
10034,air,GS-12,radar,unidentified,1,0.56,0,0
10035,air,GS-22,radar,friendly,0,0.61,0,0
10036,maritime,GS-22,sonar,friendly,0,0.665,0,0
10037,maritime,GS-23,sonar,unknown,0,0.935,0,0
10038,air,GS-23,radar,unidentified,0,0.552,0,0
10039,air,GS-13,gps,hostile,0,0.845,0,1
10040,maritime,GS-13,ais,unidentified,0,0.716,0,0
10041,maritime,GS-13,ais,friendly,0,0.631,0,0
10042,maritime,GS-11,ais,friendly,0,0.681,1,0
10043,air,GS-32,radar,unidentified,0,0.946,0,0
10044,maritime,GS-13,sonar,friendly,0,0.984,1,0
10045,maritime,GS-22,ais,unidentified,1,0.332,0,0
10046,maritime,GS-32,ais,friendly,0,0.525,0,0
10047,maritime,GS-32,ais,friendly,0,0.483,0,0
10048,maritime,GS-23,ais,unknown,0,0.43,0,0
10049,air,GS-13,gps,unidentified,1,0.545,0,0
10050,maritime,GS-32,sonar,friendly,0,0.909,0,0
10051,air,GS-22,gps,unidentified,1,0.669,1,0
10052,air,GS-22,radar,unidentified,1,0.79,0,0
10053,air,GS-13,gps,unknown,0,0.335,0,0
10054,maritime,GS-31,ais,unidentified,0,0.907,0,0
10055,maritime,GS-22,ais,friendly,0,0.748,0,0
10056,maritime,GS-31,ais,hostile,0,0.645,0,0
10057,maritime,GS-32,sonar,unidentified,1,0.621,0,0
10058,maritime,GS-12,ais,unknown,1,0.963,1,1
10059,air,GS-11,gps,unidentified,1,0.793,0,0
10060,air,GS-12,radar,unknown,0,0.986,0,0
10061,air,GS-32,radar,unidentified,1,0.667,0,0
10062,air,GS-31,gps,unidentified,0,0.8,0,0
10063,maritime,GS-32,ais,friendly,1,0.955,0,0
10064,maritime,GS-32,sonar,friendly,0,0.552,0,0
10065,air,GS-21,radar,unknown,0,0.741,0,0
10066,air,GS-11,radar,friendly,0,0.667,0,0
10067,air,GS-22,radar,unknown,0,0.665,0,0
10068,air,GS-12,gps,hostile,0,0.634,0,0
10069,maritime,GS-11,sonar,hostile,1,0.874,0,0
10070,air,GS-31,gps,unknown,0,0.558,0,0
10071,air,GS-21,gps,unidentified,0,0.765,0,0
10072,air,GS-23,gps,unknown,0,0.447,0,0
10073,maritime,GS-11,sonar,friendly,0,0.767,0,0
10074,maritime,GS-12,ais,friendly,0,0.473,1,0
10075,maritime,GS-13,sonar,friendly,1,0.704,0,1
10076,air,GS-23,radar,unknown,0,0.867,0,1
10077,air,GS-21,gps,friendly,0,0.689,0,0
10078,air,GS-23,gps,friendly,1,0.396,0,0
10079,maritime,GS-31,ais,unknown,1,0.591,0,1
10080,air,GS-21,gps,unknown,0,0.865,1,0
10081,maritime,GS-11,ais,friendly,0,0.479,0,0
10082,air,GS-21,radar,unknown,1,0.702,0,1
10083,air,GS-13,radar,unidentified,0,0.457,0,0
10084,air,GS-21,radar,friendly,1,0.59,0,0
10085,air,GS-23,gps,friendly,0,0.844,0,0
10086,air,GS-23,gps,unknown,0,0.842,0,0
10087,air,GS-23,radar,unidentified,0,0.681,0,0
10088,maritime,GS-11,sonar,unidentified,0,0.52,0,0
10089,air,GS-23,gps,unknown,1,0.924,0,0
10090,maritime,GS-32,ais,unknown,1,0.67,0,0
10091,maritime,GS-22,ais,unidentified,0,0.526,0,0
10092,air,GS-21,gps,unidentified,1,0.808,0,0
10093,air,GS-13,gps,unidentified,0,0.472,0,0
10094,air,GS-13,radar,unidentified,1,0.617,1,0
10095,maritime,GS-31,ais,unidentified,0,0.832,0,0
10096,air,GS-13,radar,unknown,0,0.424,0,0
10097,air,GS-31,radar,friendly,0,0.965,0,0
10098,air,GS-23,radar,hostile,1,0.989,1,0
10099,air,GS-12,gps,friendly,0,0.396,0,0
10100,air,GS-22,gps,friendly,1,0.875,1,0
10101,air,GS-13,gps,friendly,0,0.494,0,0
10102,air,GS-31,gps,unidentified,0,0.416,0,0
10103,maritime,GS-21,sonar,friendly,1,0.416,1,0
10104,air,GS-23,radar,friendly,0,0.915,0,0
10105,maritime,GS-31,sonar,unknown,0,0.79,0,0
10106,air,GS-21,gps,friendly,1,0.99,0,0
10107,air,GS-13,gps,hostile,0,0.749,0,0
10108,maritime,GS-11,ais,unknown,1,0.508,0,0
10109,maritime,GS-11,ais,friendly,1,0.4,0,0
10110,maritime,GS-13,ais,friendly,0,0.476,0,0
10111,air,GS-12,gps,friendly,1,0.385,0,1
10112,air,GS-21,gps,unidentified,0,0.44,0,1
10113,maritime,GS-12,ais,friendly,0,0.54,0,0
10114,maritime,GS-21,ais,unknown,1,0.464,0,0
10115,air,GS-12,gps,hostile,1,0.617,0,0
10116,air,GS-23,radar,friendly,0,0.554,0,0
10117,air,GS-22,radar,unidentified,1,0.646,0,0
10118,maritime,GS-32,sonar,friendly,0,0.325,0,0
10119,maritime,GS-11,ais,unidentified,0,0.653,0,0
10120,air,GS-13,gps,friendly,0,0.484,0,0
10121,air,GS-22,radar,friendly,0,0.486,0,0
10122,maritime,GS-21,ais,friendly,0,0.865,0,0
10123,maritime,GS-11,sonar,friendly,0,0.38,0,0
10124,maritime,GS-32,ais,friendly,0,0.756,0,0
10125,maritime,GS-32,sonar,friendly,1,0.976,0,0
10126,maritime,GS-13,ais,friendly,0,0.703,0,0
10127,air,GS-21,radar,friendly,0,0.833,1,0
10128,air,GS-23,gps,unidentified,1,0.44,0,0
10129,air,GS-32,radar,friendly,0,0.425,0,0
10130,air,GS-31,radar,friendly,1,0.673,0,0
10131,air,GS-13,radar,unknown,0,0.606,1,0
10132,air,GS-22,gps,unidentified,1,0.899,0,0
10133,maritime,GS-12,ais,friendly,0,0.848,0,0
10134,air,GS-23,radar,unknown,0,0.951,0,0
10135,air,GS-32,radar,unknown,0,0.792,0,0
10136,maritime,GS-31,ais,hostile,1,0.687,1,0
10137,air,GS-21,radar,unidentified,1,0.629,1,0
10138,air,GS-31,radar,hostile,0,0.76,0,0
10139,maritime,GS-23,ais,unidentified,0,0.671,0,0
10140,air,GS-13,gps,unidentified,0,0.794,0,0
10141,maritime,GS-31,sonar,friendly,0,0.775,0,0
10142,maritime,GS-31,sonar,friendly,0,0.805,0,0
10143,air,GS-11,radar,friendly,0,0.889,0,0
10144,maritime,GS-22,sonar,friendly,0,0.678,1,0
10145,air,GS-21,gps,unidentified,1,0.619,0,0
10146,air,GS-13,gps,unknown,1,0.342,1,1
10147,maritime,GS-11,sonar,hostile,1,0.551,0,0
10148,maritime,GS-21,ais,unidentified,0,0.529,1,1
10149,air,GS-31,gps,hostile,0,0.971,0,0
10150,air,GS-22,radar,friendly,1,0.985,1,0
10151,maritime,GS-32,ais,unknown,0,0.925,0,0
10152,maritime,GS-12,ais,unidentified,0,0.594,0,0
10153,maritime,GS-23,ais,unidentified,0,0.444,0,0
10154,air,GS-13,gps,unidentified,0,0.455,0,0
10155,maritime,GS-32,ais,unknown,0,0.935,0,0
10156,air,GS-11,radar,friendly,0,0.324,1,0
10157,maritime,GS-22,ais,hostile,0,0.941,0,0
10158,air,GS-21,gps,unidentified,0,0.615,1,0
10159,maritime,GS-31,sonar,friendly,0,0.88,0,0
10160,air,GS-21,gps,unidentified,0,0.869,0,0
10161,air,GS-12,radar,unidentified,0,0.599,0,0
10162,maritime,GS-23,ais,unknown,0,0.95,0,0
10163,air,GS-22,gps,friendly,0,0.953,0,0
10164,air,GS-31,gps,unidentified,0,0.446,0,0
10165,maritime,GS-22,sonar,unidentified,0,0.836,0,0
10166,air,GS-23,gps,friendly,1,0.947,0,0
10167,air,GS-32,radar,unidentified,1,0.588,0,0
10168,air,GS-32,radar,unknown,0,0.462,0,0
10169,maritime,GS-23,sonar,friendly,0,0.799,0,0
10170,maritime,GS-22,sonar,friendly,0,0.756,1,0
10171,air,GS-11,radar,hostile,0,0.427,0,0
10172,air,GS-12,radar,friendly,0,0.683,0,0
10173,air,GS-22,radar,unknown,0,0.531,0,0
10174,air,GS-11,gps,friendly,1,0.841,0,0
10175,maritime,GS-13,ais,unidentified,0,0.662,1,0
10176,maritime,GS-23,sonar,friendly,0,0.403,0,0
10177,maritime,GS-32,ais,hostile,0,0.47,0,0
10178,maritime,GS-22,ais,friendly,0,0.962,0,0
10179,air,GS-32,gps,friendly,1,0.901,0,0
10180,maritime,GS-32,sonar,friendly,0,0.362,0,0
10181,maritime,GS-21,sonar,friendly,0,0.831,0,0
10182,air,GS-11,radar,friendly,0,0.752,1,0
10183,maritime,GS-11,ais,friendly,0,0.619,1,0
10184,maritime,GS-12,ais,unknown,0,0.309,0,0
10185,air,GS-31,gps,unidentified,0,0.49,0,0
10186,air,GS-23,gps,unidentified,0,0.922,0,0
10187,air,GS-13,gps,friendly,1,0.972,0,1
10188,air,GS-22,gps,friendly,0,0.615,0,0
10189,air,GS-32,gps,unidentified,0,0.511,0,1
10190,maritime,GS-11,sonar,unidentified,1,0.745,0,0
10191,air,GS-13,gps,hostile,1,0.841,0,0
10192,air,GS-12,gps,friendly,0,0.883,0,0
10193,air,GS-12,radar,friendly,0,0.775,0,0
10194,air,GS-31,radar,unidentified,0,0.865,0,0
10195,air,GS-32,gps,unknown,0,0.418,1,0
10196,air,GS-22,gps,unidentified,0,0.331,0,1
10197,maritime,GS-22,sonar,unknown,0,0.652,0,0
10198,air,GS-32,radar,unidentified,0,0.466,1,0
10199,air,GS-23,gps,friendly,0,0.562,0,0
10200,maritime,GS-13,sonar,unidentified,0,0.867,0,0
10201,air,GS-23,radar,unidentified,1,0.592,1,0
10202,maritime,GS-23,ais,unknown,1,0.393,1,0
10203,air,GS-12,radar,unidentified,0,0.743,0,0
10204,maritime,GS-11,ais,hostile,1,0.408,0,0
10205,air,GS-12,radar,friendly,0,0.866,0,0
10206,maritime,GS-31,sonar,unknown,0,0.496,0,0
10207,maritime,GS-13,ais,unidentified,1,0.552,0,0
10208,maritime,GS-13,ais,unidentified,0,0.59,1,1
10209,maritime,GS-31,ais,unidentified,1,0.39,1,0
10210,air,GS-32,gps,hostile,1,0.428,0,0
10211,air,GS-32,radar,unidentified,0,0.86,0,0
