exchange_id,schema_version,component_id,mandatory_fields_present,field_in_range,requested_capacity,available_capacity,device_state_from,device_state_to,init_health_passed,request_priority,active_allocation_priority,preemption_performed,ack_latency_ms,ack_latency_limit_ms
3297,v1,RRM-3,1,1,70,56,IDLE,INIT,0,1,2,1,70,250
3298,v1,RRM-3,1,1,1,61,ACTIVE,IDLE,0,5,3,1,214,250
3299,v9,RRM-2,1,1,86,100,IDLE,INIT,1,1,3,0,105,250
3300,v3,RRM-4,1,1,13,26,IDLE,INIT,1,3,3,1,83,250
3301,v3,RRM-4,1,1,6,76,INIT,ACTIVE,0,4,5,1,173,250
3302,v1,RRM-3,0,1,69,94,IDLE,INIT,1,1,3,1,73,250
3303,v3,RRM-4,1,1,86,99,INIT,ACTIVE,1,1,4,0,7,250
3304,v1,RRM-4,1,1,31,44,INIT,ACTIVE,1,2,4,0,226,250
3305,v3,RRM-3,1,1,28,34,IDLE,INIT,1,2,5,0,167,250
3306,v1,RRM-2,1,1,16,44,IDLE,INIT,0,3,3,0,84,250
3307,v3,RRM-3,1,1,68,73,ACTIVE,IDLE,1,3,1,0,59,250
3308,v2,RRM-2,1,1,26,81,INIT,ACTIVE,0,5,4,1,167,250
3309,v1,RRM-4,0,1,22,68,IDLE,INIT,0,5,5,0,57,250
3310,v1,RRM-2,1,1,13,34,IDLE,INIT,1,3,1,1,51,250
3311,v3,RRM-2,1,1,0,28,INIT,ACTIVE,0,2,3,0,50,250
3312,v3,RRM-3,1,0,16,76,INIT,ACTIVE,1,2,1,1,27,250
3313,v3,UNREG-9,1,1,27,53,ACTIVE,IDLE,0,2,2,1,161,250
3314,v1,RRM-3,1,1,2,67,ACTIVE,IDLE,0,5,4,1,177,250
3315,v1,RRM-4,1,1,22,64,INIT,ACTIVE,1,3,1,1,235,250
3316,v2,RRM-2,1,1,65,52,INIT,ACTIVE,1,1,4,0,89,250
3317,v1,RRM-2,1,1,46,67,ACTIVE,IDLE,1,5,1,1,155,250
3318,v2,RRM-4,1,1,30,74,ACTIVE,IDLE,1,4,3,0,104,250
3319,v2,RRM-3,1,1,33,76,IDLE,INIT,0,5,4,1,154,250
3320,v3,RRM-1,1,1,31,21,ACTIVE,IDLE,1,5,3,1,200,250
3321,v3,RRM-4,1,1,13,86,ACTIVE,IDLE,1,3,1,0,116,250
3322,v2,RRM-4,1,1,19,26,INIT,ACTIVE,1,2,3,0,306,250
3323,v1,UNREG-9,1,1,15,22,IDLE,INIT,1,3,5,1,27,250
3324,v1,RRM-3,1,1,60,69,IDLE,INIT,1,3,3,1,229,250
3325,v1,RRM-2,1,1,65,75,INIT,ACTIVE,1,2,2,0,130,250
3326,v1,RRM-4,1,1,15,27,INIT,ACTIVE,1,1,3,1,94,250
3327,v2,RRM-3,1,1,23,24,ACTIVE,IDLE,0,5,2,1,189,250
3328,v2,RRM-1,1,1,54,80,INIT,ACTIVE,1,4,3,1,229,250
3329,v3,RRM-1,1,1,24,34,ACTIVE,IDLE,0,2,4,1,318,250
3330,v1,RRM-3,1,1,70,74,INIT,ACTIVE,1,5,5,1,188,250
3331,v3,RRM-4,0,1,22,22,ACTIVE,IDLE,0,1,4,1,176,250
3332,v1,RRM-3,1,1,36,47,INIT,ACTIVE,1,5,5,0,202,250
3333,v2,RRM-3,1,1,33,71,ACTIVE,IDLE,0,3,5,0,113,250
3334,v2,RRM-2,1,1,50,76,INIT,ACTIVE,1,1,2,1,348,250
3335,v3,RRM-0,1,1,17,77,IDLE,INIT,0,4,1,1,115,250
3336,v9,RRM-4,1,1,8,61,IDLE,INIT,0,5,5,0,19,250
3337,v2,RRM-3,1,1,21,88,IDLE,INIT,1,1,3,0,126,250
3338,v1,RRM-4,1,1,77,96,ACTIVE,ACTIVE,1,3,2,1,9,250
3339,v1,RRM-4,1,1,73,99,INIT,ACTIVE,0,5,4,1,156,250
3340,v3,RRM-0,1,1,25,100,ACTIVE,IDLE,1,3,3,1,19,250
3341,v3,RRM-2,1,1,7,40,INIT,ACTIVE,1,4,5,1,130,250
3342,v1,RRM-4,1,1,0,29,INIT,ACTIVE,1,3,5,1,135,250
3343,v2,RRM-0,1,1,2,93,INIT,ACTIVE,1,4,1,1,79,250
3344,v2,RRM-2,1,1,78,80,INIT,ACTIVE,1,2,3,1,144,250
3345,v3,RRM-4,1,1,59,65,IDLE,INIT,1,2,4,1,272,250
3346,v9,RRM-4,1,1,11,41,ACTIVE,IDLE,1,5,3,1,117,250
3347,v1,RRM-0,1,1,33,75,INIT,ACTIVE,1,4,5,0,175,250
3348,v3,RRM-3,1,1,63,72,IDLE,INIT,1,4,3,1,360,250
3349,v2,RRM-2,1,1,2,62,ACTIVE,INIT,1,5,5,1,110,250
3350,v1,RRM-2,1,1,11,24,IDLE,INIT,1,4,2,1,200,250
3351,v1,RRM-1,1,1,62,94,INIT,ACTIVE,1,4,3,1,223,250
3352,v1,RRM-1,1,1,58,96,INIT,ACTIVE,1,5,3,1,70,250
3353,v1,RRM-1,1,1,5,24,IDLE,INIT,1,5,4,1,113,250
3354,v3,RRM-2,1,0,35,46,INIT,ACTIVE,1,3,3,1,202,250
3355,v1,RRM-1,0,1,28,89,ACTIVE,IDLE,1,1,4,0,100,250
3356,v3,RRM-2,1,1,48,99,ACTIVE,IDLE,1,3,2,0,167,250
3357,v1,RRM-4,1,1,73,47,ACTIVE,IDLE,0,4,2,1,7,250
3358,v3,RRM-3,1,1,36,33,ACTIVE,IDLE,1,3,1,1,97,250
3359,v2,RRM-0,1,1,17,25,IDLE,INIT,1,3,5,1,118,250
3360,v0,RRM-1,1,1,44,51,ACTIVE,IDLE,1,2,4,1,155,250
3361,v3,RRM-4,1,1,24,58,INIT,ACTIVE,0,2,1,1,135,250
3362,v1,RRM-2,1,1,3,87,IDLE,INIT,1,5,4,1,22,250
3363,v3,RRM-0,1,1,20,81,IDLE,INIT,0,3,1,1,32,250
3364,v1,RRM-2,1,1,64,100,INIT,ACTIVE,1,3,3,1,88,250
3365,v3,RRM-2,1,1,5,82,IDLE,INIT,1,3,4,0,193,250
3366,v2,RRM-4,1,1,6,92,ACTIVE,IDLE,0,4,4,1,72,250
3367,v2,RRM-3,1,1,9,33,INIT,ACTIVE,0,4,3,1,19,250
3368,v0,RRM-3,1,1,26,66,INIT,ACTIVE,1,5,1,1,125,250
3369,v3,RRM-1,1,1,17,26,ACTIVE,IDLE,0,4,4,1,488,250
3370,v1,RRM-4,1,1,97,99,ACTIVE,IDLE,0,1,3,1,212,250
3371,v3,RRM-1,1,1,64,46,INIT,ACTIVE,1,3,2,1,34,250
3372,v3,RRM-2,1,1,55,76,INIT,INIT,1,3,5,0,105,250
3373,v1,RRM-2,1,1,40,57,IDLE,INIT,1,2,4,1,104,250
3374,v3,RRM-2,1,1,27,73,ACTIVE,IDLE,1,4,5,0,70,250
3375,v3,RRM-4,1,1,37,39,ACTIVE,IDLE,0,5,2,1,66,250
3376,v3,RRM-3,1,1,76,51,INIT,ACTIVE,1,1,5,1,250,250
3377,v3,RRM-1,0,1,79,85,INIT,ACTIVE,1,1,3,1,104,250
3378,v3,RRM-4,1,1,18,78,IDLE,INIT,1,5,2,1,205,250
3379,v3,RRM-3,1,1,27,83,ACTIVE,IDLE,1,5,4,0,163,250
3380,v1,RRM-1,1,1,20,31,INIT,ACTIVE,1,1,2,0,139,250
3381,v3,RRM-1,0,1,58,99,INIT,ACTIVE,1,2,3,0,208,250
3382,v2,RRM-2,1,1,81,59,ACTIVE,IDLE,0,3,5,0,188,250
3383,v0,RRM-4,1,1,71,75,IDLE,INIT,0,1,1,0,78,250
3384,v3,RRM-2,1,1,64,75,ACTIVE,IDLE,0,1,5,1,148,250
3385,v1,RRM-1,0,1,39,42,INIT,ACTIVE,1,4,3,1,160,250
3386,v0,RRM-3,1,1,14,85,ACTIVE,IDLE,0,2,3,1,75,250
3387,v3,RRM-3,1,1,18,20,ACTIVE,IDLE,0,5,4,1,95,250
3388,v1,RRM-3,1,1,5,35,INIT,ACTIVE,1,2,1,1,217,250
3389,v1,RRM-2,1,1,30,73,ACTIVE,IDLE,0,2,2,0,13,250
3390,v3,RRM-2,1,1,26,81,ACTIVE,INIT,1,4,5,1,90,250
3391,v1,RRM-4,1,1,5,66,INIT,ACTIVE,1,4,4,1,178,250
3392,v3,RRM-0,1,1,33,63,ACTIVE,IDLE,0,3,2,1,191,250
3393,v3,RRM-4,1,1,64,56,IDLE,INIT,1,1,1,0,151,250
3394,v1,RRM-4,1,1,51,21,ACTIVE,IDLE,1,3,1,1,240,250
3395,v1,RRM-3,1,1,17,61,INIT,ACTIVE,1,5,2,1,319,250
3396,v3,RRM-2,1,1,27,94,INIT,ACTIVE,0,5,5,1,84,250
3397,v2,RRM-4,1,1,54,80,ACTIVE,IDLE,0,5,3,1,48,250
3398,v3,RRM-1,1,1,28,72,ACTIVE,IDLE,0,1,4,1,66,250
3399,v2,RRM-1,0,1,46,57,INIT,ACTIVE,1,3,1,1,191,250
3400,v0,RRM-1,1,1,33,55,ACTIVE,IDLE,1,5,5,1,24,250
3401,v3,RRM-2,1,0,19,36,ACTIVE,IDLE,0,5,1,1,106,250
3402,v3,RRM-2,1,1,94,94,IDLE,INIT,0,5,2,1,190,250
3403,v2,RRM-2,1,1,1,47,IDLE,INIT,0,4,4,0,203,250
3404,v2,RRM-1,1,1,46,57,INIT,ACTIVE,0,3,2,1,60,250
3405,v3,RRM-2,1,1,1,31,ACTIVE,IDLE,0,4,4,0,184,250
3406,v1,RRM-2,1,1,23,49,IDLE,INIT,0,5,3,1,49,250
3407,v2,RRM-1,0,1,30,86,ACTIVE,IDLE,0,4,5,1,210,250
3408,v9,RRM-3,1,1,17,20,INIT,ACTIVE,1,4,4,1,188,250
3409,v1,RRM-2,1,1,6,79,INIT,IDLE,1,5,3,1,18,250
3410,v3,RRM-1,1,1,12,20,ACTIVE,IDLE,0,3,5,0,54,250
3411,v2,RRM-3,1,1,7,25,IDLE,INIT,0,2,3,1,469,250
3412,v1,RRM-1,1,1,3,30,ACTIVE,IDLE,0,2,5,1,345,250
3413,v1,RRM-3,1,1,62,81,INIT,ACTIVE,1,1,3,1,135,250
3414,v1,RRM-4,1,0,83,87,INIT,ACTIVE,1,5,4,1,244,250
3415,v3,RRM-2,1,1,30,36,IDLE,INIT,0,5,5,1,116,250
3416,v1,RRM-2,1,0,11,25,INIT,ACTIVE,1,3,5,0,22,250
3417,v2,RRM-3,1,1,0,34,ACTIVE,IDLE,0,5,2,1,5,250
3418,v2,RRM-2,1,0,7,20,ACTIVE,IDLE,1,5,4,1,206,250
3419,v1,RRM-4,1,1,0,47,ACTIVE,IDLE,1,3,1,0,7,250
3420,v3,RRM-4,1,1,14,81,ACTIVE,IDLE,1,1,4,0,20,250
3421,v3,RRM-3,1,1,32,89,INIT,INIT,1,5,5,0,102,250
3422,v3,RRM-2,0,1,48,72,ACTIVE,IDLE,1,3,2,1,239,250
3423,v2,RRM-4,1,1,26,31,ACTIVE,IDLE,1,5,2,0,239,250
3424,v3,RRM-4,1,1,18,50,ACTIVE,IDLE,0,3,5,0,168,250
3425,v1,RRM-2,1,1,58,37,ACTIVE,IDLE,0,3,5,1,73,250
3426,v1,RRM-4,1,0,15,37,IDLE,INIT,0,4,3,1,173,250
3427,v1,RRM-2,1,1,21,71,INIT,ACTIVE,1,5,1,1,49,250
3428,v3,RRM-2,1,0,4,45,ACTIVE,IDLE,1,5,4,1,37,250
3429,v3,RRM-1,1,1,45,46,ACTIVE,IDLE,0,4,3,1,131,250
3430,v1,RRM-4,1,1,50,51,INIT,ACTIVE,1,5,4,1,241,250
3431,v2,RRM-4,1,1,46,84,INIT,ACTIVE,1,3,5,1,154,250
3432,v1,RRM-3,1,0,67,98,IDLE,INIT,1,5,4,1,125,250
3433,v2,RRM-3,1,1,43,43,ACTIVE,IDLE,0,5,1,1,131,250
3434,v0,RRM-1,1,1,17,90,IDLE,INIT,0,2,1,1,210,250
3435,v3,RRM-2,1,1,24,55,INIT,INIT,1,4,1,1,155,250
3436,v1,RRM-4,1,1,28,90,IDLE,INIT,0,3,1,1,103,250
3437,v2,RRM-3,1,1,41,45,INIT,ACTIVE,1,4,4,0,207,250
3438,v3,RRM-3,1,1,75,59,INIT,ACTIVE,1,2,3,1,62,250
3439,v2,UNREG-9,1,1,7,29,ACTIVE,IDLE,1,4,1,1,210,250
3440,v1,RRM-1,1,1,87,99,ACTIVE,IDLE,1,4,3,0,230,250
3441,v0,RRM-1,1,1,0,34,ACTIVE,IDLE,0,4,4,0,224,250
3442,v1,RRM-2,1,0,54,68,INIT,ACTIVE,1,3,2,1,232,250
3443,v3,RRM-2,1,1,14,31,ACTIVE,IDLE,1,5,1,0,169,250
3444,v2,RRM-1,1,1,40,44,IDLE,INIT,1,4,4,1,171,250
3445,v1,RRM-1,1,1,0,48,IDLE,INIT,0,2,4,1,250,250
3446,v3,RRM-1,1,1,12,43,ACTIVE,IDLE,0,2,1,1,296,250
3447,v2,RRM-3,1,1,8,41,ACTIVE,IDLE,1,4,3,0,109,250
3448,v2,RRM-1,0,1,36,89,ACTIVE,IDLE,1,3,2,1,226,250
3449,v2,RRM-2,1,1,0,48,ACTIVE,IDLE,0,4,1,1,185,250
3450,v1,RRM-2,1,1,68,97,INIT,ACTIVE,0,5,4,1,77,250
3451,v2,RRM-2,1,1,16,24,ACTIVE,IDLE,1,1,2,0,209,250
3452,v3,RRM-1,1,1,16,40,IDLE,IDLE,1,4,4,0,49,250
3453,v9,RRM-3,1,1,26,71,IDLE,INIT,0,5,2,1,223,250
3454,v1,RRM-1,1,0,30,90,IDLE,INIT,1,1,3,0,66,250
3455,v1,RRM-4,0,1,23,31,ACTIVE,IDLE,0,4,2,1,97,250
3456,v1,RRM-3,1,1,7,72,IDLE,INIT,0,2,5,1,235,250
3457,v3,RRM-0,1,1,7,35,INIT,ACTIVE,1,1,2,1,104,250
3458,v1,RRM-2,1,1,54,66,ACTIVE,IDLE,1,5,5,0,82,250
3459,v3,RRM-2,1,1,9,80,ACTIVE,IDLE,0,5,2,1,23,250
3460,v1,RRM-4,1,1,10,80,INIT,ACTIVE,1,2,5,0,229,250
3461,v1,RRM-2,1,1,40,93,IDLE,INIT,0,5,4,1,168,250
3462,v1,RRM-2,1,1,8,28,INIT,ACTIVE,0,4,1,1,144,250
3463,v3,RRM-3,1,1,51,65,ACTIVE,ACTIVE,1,4,5,0,172,250
3464,v0,RRM-3,1,1,40,93,IDLE,INIT,1,4,3,1,26,250
3465,v9,RRM-3,1,1,6,31,ACTIVE,IDLE,0,4,5,0,128,250
3466,v2,RRM-1,1,1,64,45,INIT,ACTIVE,1,3,5,0,96,250
3467,v9,RRM-4,1,1,6,60,ACTIVE,IDLE,1,5,3,1,43,250
3468,v3,RRM-1,1,1,13,61,IDLE,INIT,1,3,1,1,159,250
3469,v2,RRM-1,1,0,20,24,INIT,ACTIVE,1,4,3,1,198,250
3470,v2,RRM-1,1,1,20,71,ACTIVE,ACTIVE,1,4,5,0,198,250
3471,v2,RRM-2,1,1,30,60,INIT,ACTIVE,0,1,4,0,87,250
3472,v3,UNREG-9,1,1,40,49,INIT,ACTIVE,1,2,4,1,53,250
3473,v2,RRM-4,1,1,39,70,ACTIVE,IDLE,0,2,4,1,142,250
3474,v9,RRM-1,1,1,24,48,ACTIVE,IDLE,1,4,5,0,51,250
3475,v2,RRM-4,1,1,63,63,IDLE,INIT,0,5,2,1,153,250
3476,v3,RRM-1,1,0,32,66,ACTIVE,IDLE,1,2,3,0,83,250
3477,v3,RRM-4,1,1,1,23,INIT,ACTIVE,1,1,1,0,87,250
3478,v9,RRM-4,1,1,15,41,IDLE,INIT,1,2,3,1,181,250
3479,v2,RRM-4,1,1,0,57,IDLE,INIT,0,2,1,1,222,250
3480,v2,RRM-3,1,1,41,52,INIT,ACTIVE,1,5,5,1,115,250
3481,v3,RRM-1,1,0,0,37,ACTIVE,IDLE,0,2,3,1,237,250
3482,v1,RRM-1,1,1,1,68,ACTIVE,ACTIVE,1,2,4,0,39,250
3483,v9,RRM-2,1,1,38,58,INIT,ACTIVE,1,1,5,1,76,250
3484,v2,RRM-4,1,1,17,57,IDLE,INIT,1,1,3,0,272,250
3485,v1,RRM-3,1,1,22,58,INIT,ACTIVE,0,2,5,1,118,250
3486,v2,RRM-3,1,1,53,92,INIT,ACTIVE,1,3,5,1,235,250
3487,v2,RRM-4,1,1,16,27,INIT,ACTIVE,1,2,1,1,348,250
3488,v3,RRM-3,1,1,5,28,ACTIVE,IDLE,0,1,4,0,487,250
3489,v3,RRM-0,1,1,31,87,IDLE,INIT,1,1,5,0,207,250
3490,v3,RRM-3,1,0,23,43,INIT,ACTIVE,1,3,5,0,234,250
3491,v2,RRM-1,1,1,9,84,INIT,ACTIVE,1,1,1,0,171,250
3492,v3,RRM-3,1,1,51,54,IDLE,INIT,1,5,4,1,35,250
3493,v1,RRM-2,1,1,44,37,IDLE,INIT,0,2,1,1,222,250
3494,v2,RRM-2,1,1,28,93,ACTIVE,IDLE,0,5,4,1,348,250
3495,v2,RRM-4,1,1,20,23,ACTIVE,IDLE,1,4,2,1,98,250
3496,v3,RRM-2,1,1,62,68,INIT,ACTIVE,1,1,3,1,154,250
3497,v1,RRM-2,1,1,12,66,ACTIVE,IDLE,1,3,1,0,97,250
3498,v2,RRM-4,1,1,42,89,INIT,ACTIVE,1,4,4,0,111,250
3499,v1,RRM-2,1,1,26,69,ACTIVE,IDLE,1,3,2,0,133,250
3500,v3,RRM-1,1,0,48,57,ACTIVE,IDLE,1,2,2,1,97,250
3501,v2,RRM-1,1,1,42,77,ACTIVE,IDLE,1,5,3,1,91,250
3502,v1,RRM-1,1,1,18,63,INIT,ACTIVE,1,1,2,0,275,250
3503,v1,RRM-1,1,0,41,82,INIT,ACTIVE,1,5,4,1,95,250
3504,v1,RRM-4,1,1,25,67,IDLE,INIT,0,4,3,1,428,250
3505,v2,RRM-3,1,1,17,72,INIT,INIT,1,4,1,1,109,250
3506,v2,RRM-1,1,1,43,100,INIT,ACTIVE,1,4,4,0,236,250
3507,v3,RRM-2,1,1,49,99,INIT,ACTIVE,0,4,1,1,143,250
3508,v2,RRM-4,0,1,5,31,ACTIVE,IDLE,1,1,5,1,144,250
3509,v1,RRM-4,1,1,1,56,INIT,ACTIVE,1,2,5,1,49,250
3510,v2,RRM-4,1,1,9,34,INIT,ACTIVE,0,3,3,1,50,250
3511,v1,RRM-3,1,1,47,92,ACTIVE,IDLE,1,3,1,0,230,250
3512,v3,RRM-4,1,1,16,79,ACTIVE,ACTIVE,1,3,5,1,193,250
3513,v3,UNREG-9,1,1,39,86,INIT,ACTIVE,1,2,2,1,219,250
3514,v1,RRM-2,1,1,3,97,IDLE,INIT,1,1,4,0,173,250
3515,v2,RRM-2,1,1,40,55,IDLE,INIT,1,4,5,0,166,250
3516,v1,RRM-1,1,1,29,43,ACTIVE,IDLE,1,3,5,0,233,250
3517,v2,UNREG-9,1,1,9,30,IDLE,INIT,1,2,3,0,70,250
3518,v1,RRM-1,1,1,3,24,INIT,ACTIVE,1,4,4,0,172,250
3519,v2,RRM-3,1,1,32,31,INIT,ACTIVE,1,3,2,1,77,250
3520,v1,RRM-2,1,1,68,79,INIT,ACTIVE,1,4,5,0,51,250
3521,v2,RRM-4,1,1,16,73,IDLE,INIT,1,3,5,0,441,250
3522,v1,RRM-4,1,1,38,60,ACTIVE,IDLE,1,1,2,1,492,250
3523,v3,RRM-3,1,1,8,37,INIT,ACTIVE,0,4,5,1,162,250
3524,v1,RRM-4,1,1,30,77,ACTIVE,IDLE,1,5,3,1,213,250
3525,v0,RRM-1,1,1,27,67,IDLE,INIT,0,1,3,1,173,250
3526,v3,RRM-2,1,1,36,80,INIT,ACTIVE,0,2,1,1,105,250
3527,v2,RRM-3,1,1,45,51,ACTIVE,IDLE,0,2,4,1,149,250
3528,v0,RRM-2,1,1,26,48,INIT,ACTIVE,1,3,4,1,184,250
3529,v3,RRM-1,1,1,4,33,INIT,ACTIVE,1,5,5,0,242,250
3530,v1,RRM-1,1,0,24,67,ACTIVE,IDLE,0,1,3,1,235,250
3531,v2,RRM-1,1,1,7,31,IDLE,IDLE,1,2,4,1,246,250
3532,v3,RRM-3,1,1,33,34,ACTIVE,IDLE,1,5,4,0,7,250
3533,v1,RRM-2,1,1,7,66,INIT,ACTIVE,1,1,4,1,354,250
3534,v9,RRM-4,1,1,30,33,ACTIVE,IDLE,1,2,3,0,121,250
3535,v1,RRM-1,1,1,9,93,ACTIVE,IDLE,0,2,1,1,75,250
3536,v2,RRM-3,1,1,49,81,IDLE,ACTIVE,1,2,4,1,120,250
3537,v1,RRM-1,1,1,8,43,IDLE,INIT,1,4,1,1,247,250
3538,v1,RRM-3,1,1,4,41,ACTIVE,IDLE,1,4,3,0,247,250
3539,v1,RRM-1,1,0,28,69,ACTIVE,IDLE,1,1,1,1,167,250
3540,v3,RRM-1,1,1,69,34,ACTIVE,IDLE,0,4,3,1,6,250
3541,v3,RRM-1,1,1,5,50,ACTIVE,INIT,1,5,2,1,146,250
3542,v2,RRM-2,1,0,27,31,IDLE,INIT,0,4,1,1,204,250
3543,v1,RRM-1,1,1,22,78,IDLE,IDLE,1,4,5,0,194,250
3544,v1,RRM-3,1,1,36,89,INIT,ACTIVE,1,5,1,1,66,250
3545,v3,RRM-4,1,1,36,61,INIT,ACTIVE,1,5,4,1,381,250
3546,v3,RRM-4,1,1,13,21,INIT,ACTIVE,0,2,2,1,106,250
3547,v3,RRM-0,1,1,17,87,INIT,ACTIVE,1,5,2,1,86,250
3548,v0,RRM-2,1,1,36,40,IDLE,INIT,1,2,4,1,126,250
3549,v3,RRM-2,1,1,13,88,IDLE,INIT,0,4,4,1,6,250
3550,v2,RRM-1,1,1,9,83,INIT,ACTIVE,1,5,2,1,19,250
3551,v3,RRM-3,1,1,8,34,IDLE,INIT,0,1,3,0,244,250
3552,v0,RRM-3,1,1,87,91,IDLE,INIT,0,3,1,1,200,250
3553,v2,RRM-1,1,1,78,51,ACTIVE,IDLE,1,2,5,1,208,250
3554,v0,RRM-1,1,1,7,80,IDLE,INIT,1,1,3,1,197,250
3555,v3,RRM-4,1,1,19,29,INIT,ACTIVE,0,4,3,1,246,250
3556,v3,RRM-4,1,1,20,89,INIT,ACTIVE,1,3,2,1,63,250
3557,v3,RRM-4,1,1,16,35,INIT,ACTIVE,1,5,5,1,109,250
3558,v2,RRM-4,1,0,32,84,IDLE,INIT,1,2,3,0,108,250
3559,v1,RRM-2,1,1,7,25,INIT,ACTIVE,0,3,5,1,220,250
3560,v2,RRM-3,1,1,14,29,IDLE,INIT,1,5,1,1,120,250
3561,v1,RRM-4,1,1,17,22,IDLE,INIT,1,4,2,1,28,250
3562,v3,RRM-3,0,1,14,23,ACTIVE,IDLE,1,3,3,0,248,250
3563,v3,RRM-4,1,1,23,93,INIT,ACTIVE,1,5,1,1,246,250
3564,v2,RRM-2,1,1,69,83,INIT,ACTIVE,1,5,5,0,230,250
3565,v1,RRM-2,1,1,21,75,ACTIVE,IDLE,1,3,4,1,96,250
3566,v1,RRM-3,1,1,23,29,ACTIVE,IDLE,1,5,4,0,62,250
3567,v2,RRM-4,1,1,51,53,INIT,ACTIVE,1,3,4,0,110,250
3568,v3,RRM-4,1,1,46,56,INIT,ACTIVE,1,2,3,0,149,250
3569,v1,RRM-0,1,1,47,63,IDLE,INIT,0,3,3,1,250,250
3570,v2,RRM-1,1,1,35,78,ACTIVE,IDLE,0,3,2,1,370,250
3571,v2,RRM-4,1,1,29,79,ACTIVE,IDLE,0,4,2,1,169,250
3572,v3,RRM-4,1,1,0,48,ACTIVE,IDLE,1,3,3,1,245,250
3573,v3,RRM-1,1,1,32,63,ACTIVE,IDLE,1,5,5,0,184,250
3574,v1,RRM-4,1,1,99,59,ACTIVE,IDLE,1,2,5,0,63,250
3575,v1,RRM-3,1,1,96,96,IDLE,INIT,0,3,1,1,89,250
3576,v2,RRM-1,1,1,14,22,IDLE,INIT,1,4,1,1,236,250
3577,v1,RRM-4,0,1,31,42,INIT,ACTIVE,1,5,2,1,15,250
3578,v3,RRM-4,0,1,38,48,ACTIVE,IDLE,0,4,3,1,230,250
3579,v1,RRM-3,1,1,36,65,ACTIVE,IDLE,0,4,3,1,230,250
3580,v2,RRM-3,1,1,66,32,INIT,ACTIVE,1,3,1,1,19,250
3581,v1,RRM-1,1,1,33,39,INIT,ACTIVE,1,2,5,1,28,250
3582,v3,RRM-4,1,1,19,47,ACTIVE,IDLE,1,5,4,0,194,250
3583,v2,RRM-3,1,1,47,50,INIT,IDLE,1,5,3,1,208,250
3584,v3,RRM-4,1,1,30,50,ACTIVE,IDLE,1,1,4,1,67,250
3585,v1,RRM-3,1,1,79,81,INIT,ACTIVE,1,1,4,1,112,250
3586,v2,RRM-1,1,1,69,49,INIT,ACTIVE,1,4,3,1,99,250
3587,v1,RRM-1,1,1,39,48,ACTIVE,IDLE,0,4,2,1,419,250
3588,v2,RRM-3,0,1,13,27,INIT,ACTIVE,1,2,4,1,186,250
3589,v2,RRM-1,1,1,27,79,INIT,ACTIVE,1,5,2,1,90,250
3590,v1,RRM-3,1,1,78,88,ACTIVE,IDLE,1,3,5,1,142,250
3591,v2,RRM-1,0,1,1,46,INIT,ACTIVE,1,4,1,1,117,250
3592,v2,RRM-1,1,1,42,43,ACTIVE,IDLE,0,3,5,0,80,250
3593,v3,RRM-3,1,1,26,29,INIT,ACTIVE,1,2,1,1,368,250
3594,v3,RRM-2,1,1,28,57,INIT,IDLE,1,3,1,1,6,250
3595,v1,RRM-2,1,0,27,47,IDLE,INIT,1,2,4,1,37,250
3596,v1,RRM-2,1,1,69,77,IDLE,IDLE,1,5,2,1,215,250
3597,v3,RRM-0,1,1,31,55,IDLE,INIT,0,2,4,1,13,250
3598,v1,RRM-3,1,1,10,98,ACTIVE,IDLE,1,3,1,0,147,250
3599,v1,RRM-1,1,1,11,56,IDLE,INIT,0,1,3,0,205,250
3600,v1,RRM-3,1,1,25,38,INIT,ACTIVE,1,4,2,1,234,250
3601,v1,RRM-4,1,1,25,26,INIT,ACTIVE,0,3,4,1,153,250
3602,v9,RRM-4,1,1,83,84,INIT,ACTIVE,1,5,1,1,15,250
3603,v9,RRM-1,1,1,37,64,ACTIVE,IDLE,0,2,3,1,61,250
3604,v1,RRM-1,0,1,73,93,IDLE,INIT,1,5,1,1,22,250
3605,v3,RRM-1,1,1,28,92,INIT,ACTIVE,1,2,2,0,284,250
3606,v1,RRM-1,1,1,45,30,IDLE,INIT,1,1,1,0,78,250
3607,v1,RRM-2,1,1,3,43,ACTIVE,IDLE,1,5,2,0,116,250
3608,v0,RRM-3,1,1,35,38,ACTIVE,IDLE,1,3,1,1,203,250
3609,v1,RRM-1,1,1,1,27,INIT,ACTIVE,1,1,4,0,246,250
3610,v2,RRM-3,1,1,2,99,ACTIVE,IDLE,1,3,1,0,25,250
3611,v1,RRM-2,1,1,20,81,INIT,ACTIVE,1,3,1,1,31,250
3612,v2,RRM-3,1,1,29,79,ACTIVE,IDLE,1,5,4,0,117,250
3613,v3,RRM-4,1,1,56,20,INIT,ACTIVE,1,4,4,0,197,250
3614,v1,RRM-0,1,1,18,28,IDLE,INIT,1,3,5,0,130,250
3615,v3,RRM-2,1,1,3,70,INIT,ACTIVE,0,3,1,1,157,250
3616,v3,RRM-2,1,1,15,38,INIT,IDLE,1,4,4,1,236,250
3617,v3,RRM-3,1,1,85,54,ACTIVE,IDLE,0,1,1,1,87,250
3618,v3,RRM-1,1,1,91,100,ACTIVE,IDLE,0,2,5,0,151,250
3619,v3,RRM-1,0,1,19,48,IDLE,INIT,1,4,3,1,235,250
3620,v1,RRM-1,1,1,0,37,ACTIVE,IDLE,0,2,5,1,166,250
